x	y
2652.362	0.646
2660.460	0.645
2660.460	0.643
2660.460	0.642
2668.930	0.642
2668.930	0.640
2685.570	0.637
2691.320	0.637
2699.483	0.634
2699.483	0.633
2708.080	0.633
2708.080	0.632
2708.080	0.630
2716.701	0.630
2716.701	0.629
2724.996	0.627
2724.996	0.625
2733.639	0.625
2733.639	0.624
2741.986	0.622
2741.986	0.621
2747.802	0.621
2747.802	0.620
2747.802	0.619
2753.632	0.617
2753.632	0.616
2753.632	0.615
2762.041	0.615
2779.292	0.612
2785.155	0.612
2785.155	0.611
2793.656	0.611
2802.552	0.607
2811.479	0.607
2817.440	0.605
2817.440	0.604
2817.440	0.603
2826.042	0.601
2834.668	0.598
2843.323	0.598
2852.002	0.597
2852.002	0.596
2852.002	0.594
2860.709	0.594
2860.709	0.594
2860.709	0.592
2878.202	0.591
2878.202	0.590
2884.273	0.589
2899.216	0.587
2917.708	0.583
2917.708	0.581
2923.865	0.581
2923.865	0.580
2923.865	0.579
2937.810	0.582
2939.397	0.577
2948.760	0.575
2958.111	0.574
2999.106	0.566
3017.840	0.564
3017.840	0.562
3017.840	0.561
3017.840	0.560
3017.840	0.559
3027.054	0.559
3027.054	0.558
3036.294	0.557
3036.294	0.554
3036.294	0.553
3045.963	0.553
3045.963	0.552
3065.355	0.550
3090.908	0.538
3094.693	0.543
3110.725	0.542
3110.725	0.540
3110.725	0.539
3120.222	0.538
3120.222	0.537
3150.085	0.533
3170.138	0.530
3170.138	0.528
3170.138	0.527
3170.138	0.526
3179.817	0.526
3179.817	0.525
3179.817	0.524
3186.564	0.524
3193.323	0.522
3213.653	0.517
3234.151	0.514
3234.151	0.513
3234.151	0.512
3244.025	0.512
3244.025	0.511
3244.025	0.510
3253.927	0.509
3253.927	0.508
3263.862	0.508
3263.862	0.505
3270.784	0.505
3270.784	0.504
3280.770	0.504
3280.770	0.503
3280.770	0.502
3280.770	0.501
3291.177	0.500
3291.177	0.499
3301.226	0.499
3301.226	0.498
3301.226	0.497
3329.328	0.493
3361.195	0.487
3368.285	0.486
3376.355	0.480
3379.014	0.484
3379.014	0.484
3389.325	0.484
3389.325	0.483
3396.517	0.483
3396.517	0.482
3396.517	0.480
3403.721	0.480
3403.721	0.479
3403.721	0.479
3410.943	0.479
3410.943	0.478
3418.138	0.477
3418.138	0.476
3418.138	0.474
3425.391	0.472
3425.391	0.471
3436.299	0.471
3436.299	0.471
3446.788	0.470
3457.311	0.470
3468.318	0.467
3468.318	0.466
3478.907	0.465
3478.907	0.465
3478.907	0.464
3489.526	0.463
3489.526	0.462
3500.595	0.462
3500.595	0.461
3500.595	0.460
3511.283	0.459
3529.936	0.458
3529.936	0.457
3541.177	0.456
3563.253	0.454
3563.253	0.453
3574.132	0.452
3574.132	0.451
3581.716	0.450
3587.947	0.447
3589.312	0.450
3589.312	0.449
3601.772	0.444
3610.315	0.442
3610.315	0.441
3621.812	0.441
3621.812	0.440
3621.812	0.439
3632.866	0.439
3632.866	0.438
3643.958	0.438
3643.958	0.437
3643.958	0.436
3646.474	0.433
3665.760	0.433
3688.175	0.429
3688.175	0.428
3699.917	0.427
3711.214	0.426
3711.214	0.425
3722.541	0.425
3722.541	0.424
3730.440	0.424
3730.440	0.423
3741.830	0.423
3741.830	0.422
3753.251	0.421
3753.251	0.420
3761.215	0.420
3761.215	0.419
3773.146	0.418
3773.146	0.417
3784.668	0.417
3784.668	0.417
3784.668	0.416
3796.217	0.416
3796.217	0.415
3796.217	0.414
3807.811	0.413
3819.430	0.412
3819.430	0.412
3827.535	0.412
3835.653	0.411
3835.653	0.410
3835.653	0.409
3835.653	0.408
3847.867	0.408
3847.867	0.407
3860.121	0.406
3860.121	0.404
3871.903	0.404
3871.903	0.403
3871.903	0.403
3883.725	0.403
3883.725	0.402
3883.725	0.401
3895.579	0.401
3895.579	0.400
3907.473	0.399
3907.473	0.398
3915.715	0.398
3915.715	0.397
3927.667	0.397
3927.667	0.397
3927.667	0.396
3939.659	0.396
3952.208	0.395
3952.208	0.394
3952.208	0.393
3952.208	0.392
3960.587	0.391
3960.587	0.391
3973.200	0.390
3973.200	0.389
3973.200	0.388
3985.803	0.388
3985.803	0.387
3985.803	0.386
3994.260	0.386
3994.260	0.386
3994.260	0.385
4006.452	0.384
4006.452	0.383
4018.684	0.383
4018.684	0.382
4028.246	0.380
4030.951	0.381
4039.504	0.380
4039.504	0.379
4039.504	0.379
4065.225	0.376
4065.225	0.375
4065.225	0.375
4065.225	0.374
4077.630	0.373
4090.615	0.372
4103.638	0.370
4103.638	0.369
4116.655	0.369
4116.655	0.368
4116.655	0.367
4129.765	0.366
4129.765	0.366
4151.703	0.363
4151.703	0.362
4151.703	0.361
4164.379	0.361
4164.379	0.361
4190.889	0.359
4190.889	0.358
4190.889	0.357
4204.234	0.357
4217.067	0.355
4217.067	0.354
4226.015	0.354
4226.015	0.353
4238.917	0.352
4238.917	0.351
4238.917	0.351
4251.856	0.350
4260.825	0.350
4288.002	0.349
4288.002	0.348
4297.100	0.348
4297.100	0.348
4306.165	0.347
4319.878	0.346
4333.634	0.346
4333.634	0.344
4333.634	0.344
4346.862	0.343
4360.133	0.342
4373.442	0.341
4373.442	0.340
4373.442	0.340
4387.315	0.340
4387.315	0.339
4400.710	0.339
4400.710	0.338
4414.720	0.337
4428.199	0.336
4428.199	0.335
4428.199	0.335
4428.199	0.334
4456.443	0.333
4459.042	0.331
4465.844	0.332
4479.479	0.331
4479.479	0.330
4479.479	0.330
4493.740	0.328
4508.050	0.327
4508.050	0.327
4517.615	0.326
4517.615	0.325
4517.615	0.325
4531.946	0.325
4531.946	0.324
4556.021	0.323
4584.479	0.320
4584.479	0.320
4598.480	0.320
4608.177	0.318
4637.569	0.317
4637.569	0.316
4651.725	0.316
4651.725	0.315
4651.725	0.315
4666.488	0.313
4681.340	0.310
4711.199	0.308
4711.199	0.308
4721.137	0.307
4721.137	0.307
4735.552	0.307
4735.552	0.306
4760.708	0.304
4775.869	0.302
4806.279	0.300
4812.722	0.300
4821.576	0.298
4836.297	0.298
4836.297	0.298
4836.297	0.297
4836.297	0.297
4836.297	0.295
4851.638	0.295
4882.583	0.292
4924.091	0.289
4924.091	0.289
4924.091	0.288
4924.091	0.287
4939.771	0.287
4939.771	0.287
4954.849	0.287
4954.849	0.286
4970.566	0.286
4970.566	0.285
4970.566	0.285
4985.742	0.285
4996.321	0.283
5012.228	0.283
5060.198	0.279
5087.083	0.278
5087.083	0.278
5087.083	0.277
5097.814	0.277
5097.814	0.276
5097.814	0.276
5108.631	0.276
5108.631	0.275
5108.631	0.275
5108.631	0.274
5124.224	0.274
5143.112	0.273
5143.112	0.272
5154.025	0.271
5154.025	0.271
5170.434	0.271
5170.434	0.270
5186.834	0.269
5202.671	0.269
5202.671	0.269
5219.234	0.269
5219.234	0.268
5235.169	0.268
5235.169	0.267
5251.148	0.267
5251.148	0.266
5251.148	0.266
5251.148	0.265
5267.871	0.265
5267.871	0.265
5284.581	0.264
5284.581	0.263
5284.581	0.263
5300.715	0.262
5300.715	0.261
5316.895	0.260
5328.176	0.260
5328.176	0.259
5344.439	0.259
5344.439	0.258
5344.439	0.258
5361.459	0.257
5377.824	0.257
5394.243	0.256
5394.243	0.255
5410.717	0.255
5422.188	0.254
5422.188	0.254
5438.743	0.253
5438.743	0.252
5455.995	0.251
5455.995	0.251
5473.365	0.251
5473.365	0.250
5484.979	0.250
5484.979	0.249
5484.979	0.249
5501.725	0.248
5501.725	0.248
5515.011	0.249
5519.241	0.247
5536.092	0.246
5536.092	0.245
5536.092	0.245
5536.092	0.245
5552.990	0.245
5552.990	0.244
5569.944	0.243
5586.945	0.243
5586.945	0.243
5604.002	0.242
5604.002	0.242
5621.107	0.241
5621.107	0.241
5632.975	0.241
5632.975	0.240
5632.975	0.240
5632.975	0.239
5644.917	0.239
5644.917	0.238
5662.152	0.238
5662.152	0.237
5680.179	0.237
5697.521	0.237
5697.521	0.236
5715.660	0.235
5733.800	0.234
5751.296	0.234
5751.296	0.234
5751.296	0.233
5787.222	0.233
5787.222	0.232
5787.222	0.232
5804.891	0.232
5804.891	0.231
5822.609	0.230
5834.964	0.230
5834.964	0.229
5834.964	0.229
5834.964	0.228
5853.541	0.228
5853.541	0.227
5853.541	0.227
5853.541	0.226
5871.412	0.226
5889.333	0.225
5889.333	0.225
5901.762	0.224
5914.279	0.224
5932.336	0.223
5932.336	0.223
5932.336	0.222
5950.444	0.222
5950.444	0.222
5968.611	0.221
5986.830	0.220
5986.830	0.220
6005.895	0.219
6037.729	0.217
6056.159	0.217
6056.159	0.217
6056.159	0.216
6056.159	0.216
6066.166	0.217
6075.444	0.215
6075.444	0.215
6094.786	0.215
6094.786	0.214
6113.395	0.214
6113.395	0.214
6113.395	0.213
6152.316	0.212
6152.316	0.211
6165.366	0.211
6165.366	0.211
6165.366	0.210
6184.999	0.209
6204.618	0.209
6217.784	0.208
6217.784	0.208
6230.972	0.208
6270.642	0.206
6303.954	0.205
6303.954	0.205
6303.954	0.204
6303.954	0.204
6324.028	0.203
6344.088	0.202
6364.291	0.202
6398.100	0.201
6398.100	0.201
6398.100	0.200
6417.629	0.200
6417.629	0.200
6417.629	0.199
6437.223	0.199
6486.897	0.198
6497.980	0.197
6553.231	0.195
6553.231	0.195
6553.231	0.194
6573.228	0.194
6573.228	0.194
6573.228	0.194
6593.297	0.194
6593.297	0.193
6614.288	0.193
6614.288	0.192
6628.322	0.192
6628.322	0.192
6649.348	0.192
6649.348	0.191
6712.190	0.188
6726.427	0.188
6746.963	0.188
6746.963	0.187
6768.365	0.187
6768.365	0.186
6768.365	0.186
6768.365	0.186
6768.365	0.185
6789.914	0.184
6876.726	0.181
6898.625	0.180
6898.625	0.180
6913.177	0.180
6913.177	0.179
6913.177	0.179
6927.846	0.179
6949.902	0.178
6994.149	0.178
7016.422	0.178
7016.422	0.178
7016.422	0.177
7031.304	0.177
7031.304	0.177
7031.304	0.177
7031.304	0.176
7097.668	0.174
7196.038	0.171
7216.737	0.169
7218.954	0.170
7218.954	0.170
7218.954	0.170
7218.954	0.169
7234.265	0.169
7234.265	0.169
7234.265	0.169
7234.265	0.168
7234.265	0.167
7285.265	0.167
7300.723	0.166
7316.124	0.165
7326.675	0.164
7326.675	0.163
7338.461	0.165
7338.461	0.164
7338.461	0.164
7342.215	0.163
7361.824	0.164
7361.824	0.164
7361.824	0.164
7365.596	0.163
7385.268	0.163
7388.090	0.163
7403.754	0.163
7403.754	0.163
7408.694	0.163
7431.308	0.163
7453.997	0.163
7453.997	0.162
7476.761	0.162
7476.761	0.161
7499.576	0.161
7499.576	0.161
7499.576	0.160
7522.479	0.160
7522.479	0.160
7545.434	0.159
7545.434	0.159
7545.434	0.159
7568.471	0.158
7568.471	0.158
7591.573	0.157
7591.573	0.157
7614.751	0.157
7637.993	0.157
7637.993	0.156
7637.993	0.156
7662.316	0.156
7662.316	0.156
7662.316	0.155
7685.704	0.155
7685.704	0.154
7685.704	0.154
7685.704	0.154
7702.012	0.154
7702.012	0.153
7702.012	0.153
7725.521	0.152
7750.123	0.151
7774.707	0.150
7774.707	0.150
7798.444	0.150
7798.444	0.150
7814.984	0.150
7814.984	0.150
7839.871	0.150
7864.831	0.149
7889.792	0.148
7889.792	0.148
7914.903	0.148
7914.903	0.148
7914.903	0.148
7940.108	0.146
7965.294	0.145
7965.294	0.145
7972.316	0.147
8016.099	0.144
8016.099	0.144
8041.620	0.144
8041.620	0.144
8067.135	0.144
8067.135	0.144
8084.246	0.144
8109.990	0.143
8109.990	0.143
8135.715	0.143
8135.715	0.143
8152.978	0.142
8231.007	0.141
8248.472	0.141
8248.472	0.141
8248.472	0.140
8265.967	0.140
8265.967	0.140
8265.967	0.140
8265.967	0.139
8318.594	0.139
8370.556	0.138
8396.112	0.138
8396.112	0.138
8396.112	0.137
8413.921	0.137
8440.715	0.136
8494.461	0.136
8494.461	0.136
8494.461	0.135
8521.497	0.135
8547.514	0.135
8600.800	0.134
8600.800	0.134
8600.800	0.134
8653.392	0.133
8653.392	0.133
8679.812	0.133
8679.812	0.132
8679.812	0.132
8707.445	0.132
8707.445	0.132
8735.174	0.131
8735.174	0.131
8735.174	0.131
8762.983	0.131
8762.983	0.130
8790.787	0.130
8790.787	0.130
8806.394	0.129
8833.273	0.128
8833.273	0.128
8861.403	0.128
8888.458	0.128
8888.458	0.127
8915.589	0.127
8915.589	0.127
8934.506	0.127
8934.506	0.126
8953.456	0.126
8953.456	0.126
8953.456	0.126
8980.793	0.126
8980.793	0.125
9035.708	0.125
9063.295	0.125
9063.295	0.125
9092.045	0.124
9092.045	0.124
9092.045	0.124
9119.796	0.123
9119.796	0.123
9119.796	0.123
9148.838	0.122
9148.838	0.122
9148.838	0.122
9148.838	0.122
9174.609	0.121
9177.965	0.122
9177.965	0.121
9236.397	0.121
9236.397	0.121
9264.590	0.120
9264.590	0.120
9264.590	0.120
9294.093	0.120
9294.093	0.119
9294.093	0.119
9294.093	0.119
9322.469	0.119
9322.469	0.118
9322.469	0.118
9350.924	0.118
9350.924	0.118
9350.924	0.118
9350.924	0.117
9379.474	0.117
9379.474	0.117
9379.474	0.117
9409.226	0.116
9409.226	0.116
9409.226	0.116
9437.945	0.116
9437.945	0.116
9437.945	0.115
9468.001	0.115
9468.001	0.115
9498.144	0.114
9527.143	0.114
9527.143	0.114
9527.143	0.113
9527.143	0.113
9556.223	0.113
9556.223	0.113
9556.223	0.112
9586.653	0.112
9586.653	0.112
9646.426	0.112
9646.426	0.112
9677.137	0.112
9677.137	0.111
9677.137	0.111
9707.953	0.111
9728.544	0.111
9728.544	0.111
9758.246	0.111
9758.246	0.110
9789.200	0.110
9820.374	0.109
9820.374	0.109
9820.374	0.109
9851.639	0.108
9851.639	0.108
9851.639	0.108
9882.889	0.108
9882.889	0.108
9882.889	0.107
9903.858	0.107
9922.463	0.107
9924.873	0.107
9924.873	0.107
9924.873	0.107
9956.471	0.106
9977.474	0.106
9977.474	0.106
9977.474	0.106
10007.936	0.106
10007.936	0.106
10038.500	0.106
10038.500	0.106
10059.783	0.105
10113.224	0.104
10166.830	0.103
10188.403	0.103
10188.403	0.103
10188.403	0.103
10188.403	0.102
10219.518	0.102
10219.518	0.102
10219.518	0.102
10219.518	0.102
10250.702	0.101
10250.702	0.101
10281.999	0.101
10281.999	0.101
10281.999	0.101
10347.580	0.100
10435.547	0.100
10435.547	0.099
10435.547	0.099
10467.408	0.099
10467.408	0.099
10499.358	0.099
10499.358	0.098
10499.358	0.098
10532.663	0.098
10599.843	0.097
10599.843	0.097
10618.066	0.096
10701.298	0.096
10723.996	0.096
10723.996	0.095
10756.738	0.095
10756.738	0.095
10756.738	0.095
10789.570	0.095
10805.513	0.094
10874.308	0.093
10907.500	0.093
10907.500	0.093
10940.802	0.093
10940.802	0.093
10974.196	0.093
10974.196	0.093
10974.196	0.093
11007.702	0.093
11007.702	0.092
11007.702	0.092
11007.702	0.092
11007.702	0.092
11041.301	0.092
11041.301	0.092
11041.301	0.091
11075.012	0.091
11075.012	0.091
11075.012	0.091
11108.834	0.091
11108.834	0.091
11132.387	0.090
11166.376	0.090
11166.376	0.090
11166.376	0.090
11166.376	0.090
11200.459	0.090
11200.459	0.090
11234.655	0.089
11234.655	0.089
11234.655	0.089
11268.947	0.089
11268.947	0.089
11268.947	0.088
11268.947	0.088
11292.858	0.088
11292.858	0.088
11292.858	0.087
11292.858	0.087
11316.820	0.087
11316.820	0.087
11316.820	0.087
11352.849	0.086
11352.849	0.086
11387.511	0.086
11422.269	0.086
11422.269	0.086
11457.143	0.086
11457.143	0.086
11492.113	0.086
11492.113	0.085
11528.567	0.085
11528.567	0.085
11563.766	0.085
11563.766	0.085
11600.600	0.084
11600.600	0.084
11635.998	0.084
11635.998	0.084
11635.998	0.083
11673.053	0.083
11673.053	0.083
11697.812	0.083
11697.812	0.083
11733.526	0.083
11733.526	0.083
11769.341	0.083
11769.341	0.083
11806.674	0.082
11806.674	0.082
11842.722	0.082
11842.722	0.082
11842.722	0.082
11878.869	0.081
11878.869	0.081
11878.869	0.081
11916.697	0.081
11916.697	0.081
11916.697	0.081
11916.697	0.081
11941.982	0.080
11941.982	0.080
11978.434	0.080
12015.005	0.080
12040.489	0.080
12040.489	0.080
12040.489	0.080
12040.489	0.079
12077.250	0.079
12077.250	0.079
12115.561	0.079
12115.561	0.079
12115.561	0.079
12133.552	0.080
12141.268	0.079
12141.268	0.078
12167.040	0.078
12167.040	0.078
12204.167	0.078
12204.167	0.078
12230.062	0.077
12230.062	0.077
12255.862	0.077
12255.862	0.077
12294.891	0.077
12294.891	0.077
12332.418	0.077
12332.418	0.077
12358.586	0.077
12358.586	0.076
12384.799	0.076
12384.799	0.076
12384.799	0.076
12424.095	0.076
12463.648	0.075
12463.648	0.075
12501.701	0.075
12541.503	0.075
12541.503	0.075
12541.503	0.075
12607.980	0.075
12648.131	0.074
12688.397	0.074
12688.397	0.074
12688.397	0.074
12728.804	0.073
12769.181	0.073
12769.181	0.073
12769.181	0.073
12809.833	0.073
12809.833	0.073
12850.626	0.072
12891.389	0.072
12891.389	0.072
12891.389	0.072
12932.441	0.072
12932.441	0.072
12971.915	0.072
12971.915	0.071
12971.915	0.071
12971.915	0.071
13011.520	0.071
13052.944	0.071
13094.349	0.071
13122.598	0.070
13136.048	0.071
13136.048	0.070
13136.048	0.070
13136.048	0.070
13177.868	0.070
13247.720	0.069
13316.373	0.069
13316.373	0.069
13358.757	0.069
13358.757	0.069
13387.102	0.068
13429.567	0.068
13429.567	0.068
13429.567	0.068
13429.567	0.068
13472.322	0.068
13472.322	0.068
13515.225	0.068
13515.225	0.067
13515.225	0.067
13556.499	0.067
13599.647	0.067
13773.355	0.066
13802.580	0.066
13846.534	0.065
13846.534	0.065
13846.534	0.065
13890.617	0.065
13890.617	0.065
13934.679	0.064
13934.679	0.064
13934.679	0.064
13934.679	0.064
13977.224	0.064
13977.224	0.064
14006.881	0.064
14006.881	0.064
14006.881	0.064
14051.474	0.063
14096.221	0.063
14102.433	0.064
14185.955	0.063
14336.933	0.062
14367.329	0.062
14367.329	0.062
14367.329	0.062
14367.329	0.062
14367.329	0.061
14367.329	0.061
14411.194	0.061
14411.194	0.061
14411.194	0.061
14411.194	0.061
14502.934	0.060
14549.118	0.060
14595.462	0.060
14595.462	0.060
14595.462	0.060
14641.747	0.060
14686.438	0.060
14686.438	0.059
14686.438	0.059
14731.278	0.059
14731.278	0.059
14762.523	0.059
14762.523	0.059
14809.534	0.059
14809.534	0.059
14809.534	0.059
14840.958	0.059
14840.958	0.058
14888.035	0.058
14888.035	0.058
14888.035	0.058
14922.636	0.058
14933.478	0.058
14968.196	0.058
14968.196	0.058
15013.884	0.058
15013.884	0.058
15013.884	0.057
15045.741	0.057
15045.741	0.057
15045.741	0.057
15045.741	0.057
15091.690	0.057
15091.690	0.057
15091.690	0.057
15139.725	0.057
15171.661	0.057
15171.661	0.057
15171.661	0.056
15217.982	0.056
15217.982	0.056
15266.431	0.056
15266.431	0.056
15315.047	0.056
15315.047	0.056
15315.047	0.056
15315.047	0.056
15347.543	0.055
15347.543	0.055
15379.918	0.055
15379.918	0.055
15426.862	0.055
15426.862	0.055
15459.596	0.055
15459.596	0.055
15459.596	0.055
15506.796	0.054
15506.796	0.054
15506.796	0.054
15554.128	0.054
15603.659	0.054
15653.336	0.054
15653.336	0.054
15653.336	0.054
15701.127	0.054
15701.127	0.054
15701.127	0.053
15750.933	0.053
15750.933	0.053
15801.104	0.053
15834.228	0.053
15849.321	0.053
15849.321	0.053
15897.724	0.053
15897.724	0.053
15897.724	0.052
15931.431	0.052
15931.431	0.052
15965.234	0.052
15965.234	0.052
15965.234	0.052
16015.878	0.052
16015.878	0.052
16015.878	0.052
16118.031	0.052
16118.031	0.051
16167.241	0.051
16216.589	0.051
16266.101	0.051
16266.101	0.051
16315.749	0.051
16365.563	0.051
16365.563	0.051
16365.563	0.051
16417.666	0.050
16417.666	0.050
16452.312	0.050
16452.312	0.050
16502.529	0.050
16502.529	0.050
16552.914	0.050
16552.914	0.050
16552.914	0.050
16552.914	0.050
16605.613	0.050
16605.613	0.049
16605.613	0.049
16640.848	0.049
16640.848	0.049
16691.641	0.049
16691.641	0.049
16691.641	0.049
16691.641	0.049
16744.795	0.049
16744.795	0.049
16744.795	0.048
16780.117	0.048
16780.117	0.048
16780.117	0.048
16831.350	0.048
16831.350	0.048
16882.723	0.048
16936.486	0.048
16936.486	0.048
16988.182	0.048
16988.182	0.048
16988.182	0.047
17042.279	0.047
17042.279	0.047
17042.279	0.047
17094.299	0.047
17094.299	0.047
17094.299	0.047
17102.084	0.047
17130.570	0.047
17130.570	0.047
17182.871	0.047
17182.871	0.047
17182.871	0.047
17182.871	0.047
17182.871	0.047
17235.318	0.046
17289.990	0.046
17289.990	0.046
17342.779	0.046
17342.779	0.046
17342.779	0.046
17342.779	0.046
17379.564	0.046
17434.908	0.046
17471.902	0.046
17471.902	0.045
17471.902	0.045
17508.760	0.045
17562.230	0.045
17562.230	0.045
17562.230	0.045
17618.127	0.045
17671.918	0.045
17671.918	0.045
17671.918	0.044
17728.180	0.044
17782.307	0.044
17782.307	0.044
17782.307	0.044
17820.023	0.044
17857.629	0.044
17857.629	0.044
17912.135	0.044
17912.135	0.044
17969.176	0.043
18024.023	0.043
18024.023	0.043
18081.420	0.043
18138.986	0.043
18196.523	0.043
18196.523	0.043
18196.523	0.042
18210.615	0.043
18252.080	0.042
18310.219	0.042
18368.496	0.042
18368.496	0.042
18368.496	0.042
18407.473	0.042
18407.473	0.042
18407.473	0.042
18463.656	0.042
18463.656	0.042
18463.656	0.042
18520.029	0.041
18520.029	0.041
18576.559	0.041
18633.275	0.041
18692.381	0.041
18692.381	0.041
18692.381	0.041
18732.043	0.041
18791.680	0.041
18791.680	0.041
18851.289	0.041
18951.447	0.040
18991.643	0.040
19051.887	0.040
19051.887	0.040
19173.420	0.040
19173.420	0.040
19231.943	0.040
19231.943	0.039
19272.750	0.039
19374.908	0.039
19498.486	0.038
19599.291	0.038
19599.291	0.038
19599.291	0.038
19661.674	0.038
19661.674	0.038
19703.393	0.038
19891.965	0.038
20018.609	0.037
20018.609	0.037
20018.609	0.037
20018.609	0.037
20082.342	0.037
20129.992	0.037
20210.432	0.036
20210.432	0.036
20272.139	0.036
20334.014	0.036
20334.014	0.036
20396.098	0.036
20460.795	0.036
20460.795	0.036
20525.951	0.036
20656.617	0.035
20766.385	0.035
20766.385	0.035
20766.385	0.035
20766.385	0.035
20832.480	0.035
20832.480	0.035
20876.426	0.035
20920.723	0.035
20965.113	0.034
21031.857	0.034
21098.572	0.034
21098.572	0.034
21162.990	0.034
21227.586	0.034
21227.586	0.034
21227.586	0.034
21340.369	0.034
21476.219	0.033
21541.789	0.033
21541.789	0.033
21587.496	0.033
21587.496	0.033
21653.389	0.033
21653.389	0.033
21791.500	0.033
21860.623	0.033
21860.623	0.033
21860.623	0.033
21927.367	0.033
21973.895	0.033
21973.895	0.032
22043.852	0.032
22184.197	0.032
22254.824	0.032
22254.824	0.032
22322.770	0.032
22322.770	0.032
22322.770	0.032
22322.770	0.031
22393.838	0.031
22536.412	0.031
22608.178	0.031
22608.178	0.031
22608.178	0.031
22677.186	0.031
22677.186	0.031
22749.119	0.031
22749.119	0.030
22818.576	0.030
22818.576	0.030
22888.225	0.030
22961.111	0.030
23034.250	0.030
23034.250	0.030
23104.539	0.030
23104.539	0.030
23151.084	0.030
23153.562	0.030
23153.562	0.030
23224.234	0.030
23297.904	0.029
23372.096	0.029
23372.096	0.029
23443.434	0.029
23443.434	0.029
23515.010	0.029
23515.010	0.029
23586.785	0.029
23586.785	0.029
23661.896	0.029
23661.896	0.028
23734.158	0.028
23734.158	0.028
23806.582	0.028
23806.582	0.028
23857.098	0.028
23929.916	0.028
23980.436	0.028
24056.762	0.028
24133.369	0.028
24133.369	0.028
24133.369	0.028
24133.369	0.028
24210.201	0.028
24210.201	0.028
24261.271	0.028
24338.531	0.027
24338.531	0.027
24338.531	0.027
24416.037	0.027
24416.037	0.027
24493.486	0.027
24571.465	0.027
24728.188	0.027
24728.188	0.027
24851.875	0.027
24904.586	0.026
25059.863	0.026
25059.863	0.026
25139.666	0.026
25139.666	0.026
25216.400	0.026
25216.400	0.026
25293.389	0.026
25370.592	0.026
25451.385	0.025
25451.385	0.025
25532.119	0.025
25532.119	0.025
25532.119	0.025
25586.293	0.025
25586.293	0.025
25586.293	0.025
25664.391	0.025
25746.119	0.025
25788.535	0.025
25824.703	0.025
25903.551	0.025
25958.492	0.024
26013.572	0.024
26013.572	0.024
26092.996	0.024
26092.996	0.024
26092.996	0.024
26172.639	0.024
26227.850	0.024
26227.850	0.024
26283.502	0.024
26367.201	0.024
26423.127	0.024
26423.127	0.024
26506.941	0.024
26587.871	0.024
26672.562	0.023
26672.562	0.023
26672.562	0.023
26672.562	0.023
26842.332	0.023
26842.332	0.023
26899.289	0.023
26984.926	0.023
26984.926	0.023
26984.926	0.023
27067.314	0.023
27067.314	0.023
27153.510	0.023
27153.510	0.023
27153.510	0.023
27210.789	0.023
27210.789	0.023
27210.789	0.023
27210.789	0.022
27293.846	0.022
27377.176	0.022
27377.176	0.022
27377.176	0.022
27435.268	0.022
27435.268	0.022
27435.268	0.022
27522.611	0.022
27522.611	0.022
27639.557	0.022
27639.557	0.022
27723.898	0.022
27723.898	0.022
27808.543	0.022
27808.543	0.022
27808.543	0.022
27808.543	0.022
27808.543	0.021
27808.543	0.021
27808.543	0.021
27808.543	0.021
27808.543	0.021
27896.754	0.021
27981.902	0.021
27981.902	0.021
28067.336	0.021
28067.336	0.021
28126.867	0.021
28126.867	0.021
28126.867	0.021
28276.307	0.021
28276.307	0.021
28276.307	0.021
28456.309	0.021
28546.928	0.021
28637.480	0.021
28728.676	0.020
28728.676	0.020
28728.676	0.020
28728.676	0.020
28728.676	0.020
28728.676	0.020
28728.676	0.020
28816.365	0.020
29092.154	0.020
29246.723	0.020
29335.992	0.020
29335.992	0.020
29335.992	0.020
29335.992	0.020
29335.992	0.020
29522.766	0.020
29522.766	0.020
29612.877	0.020
29612.877	0.020
29766.340	0.019
29766.340	0.019
29857.172	0.019
29857.172	0.019
29952.250	0.019
29952.250	0.019
30142.922	0.019
30142.922	0.019
30142.922	0.019
30142.922	0.019
30335.182	0.019
30427.799	0.019
30427.799	0.019
30524.318	0.019
30686.471	0.019
30783.811	0.018
30917.564	0.018
30986.816	0.018
31147.348	0.018
31147.348	0.018
31147.348	0.018
31246.535	0.018
31341.910	0.018
31408.025	0.018
31412.137	0.018
31474.668	0.018
31508.043	0.018
31574.898	0.018
31608.354	0.018
31608.354	0.018
31775.898	0.018
31775.898	0.018
31872.914	0.018
31970.201	0.017
31970.201	0.017
31970.201	0.017
32038.037	0.017
32038.037	0.017
32140.061	0.017
32140.061	0.017
32242.383	0.017
32242.383	0.017
32344.660	0.017
32344.660	0.017
32344.660	0.017
32550.961	0.017
32650.344	0.017
32650.344	0.017
32650.344	0.017
32750.004	0.017
32750.004	0.017
32750.004	0.017
32849.992	0.017
32919.289	0.017
32919.289	0.017
32919.289	0.017
33019.797	0.017
33120.582	0.017
33120.582	0.017
33190.859	0.016
33190.859	0.016
33296.582	0.016
33296.582	0.016
33398.188	0.016
33398.188	0.016
33398.188	0.016
33504.543	0.016
33606.809	0.016
33606.809	0.016
33606.809	0.016
33606.809	0.016
33709.414	0.016
33709.414	0.016
33709.414	0.016
33709.414	0.016
33812.305	0.016
33812.305	0.016
33915.539	0.016
33915.539	0.016
33915.539	0.016
34019.059	0.016
34122.926	0.016
34122.926	0.016
34122.926	0.016
34227.078	0.016
34299.703	0.016
34299.703	0.016
34299.703	0.015
34372.059	0.015
34372.059	0.015
